particleCount,runIndex,avgFps
100,0,713.5006675347591
100,1,963.4420077390332
100,2,1431.710520582395
100,3,1409.2350508754278
100,4,1456.4561620699603
100,5,1421.600120289241
100,6,1473.5584807895439
100,7,1454.400014544
100,8,1437.0794124556094
100,9,1485.590132824614
100,10,1472.5183264509108
100,11,1471.9671638094226
100,12,1433.5825366100273
100,13,1498.1931646377432
100,14,1481.4329445046674
100,15,1454.1356526796992
100,16,1414.6253122255746
100,17,1468.3157923716758
100,18,1478.7031204901332
100,19,1444.3581841640014
100,20,1469.6099569979347
100,21,1469.1885607701104
100,22,1448.7225696279163
100,23,1458.4007051050366
100,24,1437.6823454681555
100,25,1445.9104369708175
100,26,1440.8549908223802
100,27,1473.0992946828908
100,28,1461.0671269028117
100,29,1490.4389772722388
100,30,1455.3942649069456
100,31,1492.4409301925107
100,32,1485.9107663925747
100,33,1444.4645064514787
100,34,1429.9011580824476
100,35,1496.3978018133162
100,36,1442.0710941049392
100,37,1428.8658377412928
100,38,1484.0309705847937
100,39,1446.9535020100827
100,40,1470.9969611182973
100,41,1451.504400570553
100,42,1460.2608952662977
100,43,1452.5727997363022
100,44,1485.8437663853565
100,45,1472.3370519281953
100,46,1457.1060892323362
100,47,1460.3736731136078
100,48,1435.1171076358628
100,49,1459.7768022425557
100,50,1466.1485335342709
100,51,1500.3058315733592
100,52,1474.3673753126798
100,53,1464.7588183058235
100,54,1448.0998910444073
100,55,1478.390970442842
100,56,1470.7098932816134
100,57,1478.763667848249
100,58,1465.637150519526
100,59,1437.9099425942109
100,60,1474.555063643356
100,61,1466.814382397099
100,62,1495.564243154181
100,63,1484.5976561914504
100,64,1500.6078183110226
100,65,1484.5041433442939
100,66,1478.6505607497895
100,67,1489.1734228364746
100,68,1453.5016399290241
100,69,1434.7033248383186
100,70,1444.17165646489
100,71,1487.2854966067723
100,72,1455.2221837427896
100,73,1471.3715658859671
100,74,1486.9410120492264
100,75,1425.8672992833467
100,76,1463.1236564585654
100,77,1486.3640391371084
100,78,1492.9294002299687
100,79,1494.324798679247
100,80,1442.0243514025256
100,81,1453.1258623568442
100,82,1450.1312473860858
100,83,1480.8042698669208
100,84,1446.8730684946902
100,85,1517.64333338684
