particleCount,runIndex,avgFps
2600,0,43.898455527814875
2600,1,49.345774668403514
2600,2,49.88810792946771
2600,3,49.308820717442394
2600,4,51.223632850474246
2600,5,51.54722592036394
2600,6,51.74890396816567
2600,7,51.521765952123346
2600,8,51.7749498255931
2600,9,52.09731909450151
2600,10,51.97876017912181
2600,11,51.97622867181694
2600,12,52.118367326995525
2600,13,52.042255709523346
2600,14,52.06124615150379
2600,15,52.27662043009031
2600,16,52.39481457588476
2600,17,52.361946720510865
2600,18,52.15417425837955
2600,19,52.27049589597448
2600,20,52.39637464445722
2600,21,52.15691276814013
2600,22,52.40885589729014
2600,23,51.840780116010194
2600,24,52.137485245154345
2600,25,52.21058617829152
2600,26,52.10012471717835
2600,27,52.02352764037536
2600,28,52.37028145652428
2600,29,51.884263071473036
2600,30,50.543171425573554
2600,31,51.609547964871766
2600,32,51.92165022980323
2600,33,52.23834003834194
2600,34,51.67445866160072
2600,35,51.98002407674731
2600,36,52.251550721773526
2600,37,52.21691166188907
2600,38,52.35881232290827
2600,39,52.07071593754688
2600,40,51.882140638165794
2600,41,52.32956637607991
2600,42,52.338637527130224
2600,43,51.497218494106946
2600,44,51.05900299834176
2600,45,53.71226371316701
2600,46,51.61865044378515
2600,47,52.34347658476229
2600,48,51.13168555085185
2600,49,51.56730007425939
2600,50,52.058327451534886
2600,51,51.98064630586416
2600,52,51.76739357046981
2600,53,51.838745215258896
2600,54,52.07313150588686
2600,55,52.041395026639066
2600,56,51.933180173729475
2600,57,52.15832006075441
2600,58,51.93076071673638
2600,59,51.85834374821737
2600,60,51.80749758603214
2600,61,52.01386039344835
2600,62,52.30398421827861
2600,63,51.88782500831015
2600,64,51.854085196960014
2600,65,52.03317505158351
2600,66,52.23809470590769
2600,67,51.943598342329935
2600,68,52.143675379548924
2600,69,52.148886374320846
2600,70,51.95223641264812
2600,71,51.88108336881035
2600,72,51.73002873951279
2600,73,51.87116370038009
2600,74,51.804082141748125
2600,75,51.83856434292327
2600,76,51.956429338356855
2600,77,52.16701792458736
2600,78,52.300709466667286
2600,79,52.08999588589206
2600,80,52.06624518540552
2600,81,52.20905287908579
2600,82,51.81673457316164
2600,83,52.04227393912075
2600,84,52.24428644678219
2600,85,51.98457097933333
2600,86,52.25863188861414
2600,87,52.0244892276917
2600,88,52.300814673194715
2600,89,52.00988838002826
2600,90,52.0117793677323
2600,91,52.21848344017578
2600,92,51.95748059575446
2600,93,52.472987574522676
2600,94,52.5208227386882
2600,95,51.96609082658338
2600,96,52.00562180771742
2600,97,52.344373634139004
2600,98,52.079585418457214
2600,99,51.76642342669582
2700,0,49.82894656935488
2700,1,49.596610262444756
2700,2,50.05172894312935
2700,3,49.7705624925404
2700,4,49.753537004061585
2700,5,49.53049378187514
2700,6,49.76928347976111
2700,7,49.99901684625528
2700,8,49.89829264595364
2700,9,49.93797007865686
2700,10,50.0136395370324
2700,11,50.25836666493984
2700,12,49.935559121253235
2700,13,50.30721990354848
2700,14,49.60949457036007
2700,15,48.88213030767987
2700,16,49.75066664099405
2700,17,49.668168874066545
2700,18,49.2806295638335
2700,19,49.635311706178044
2700,20,49.75157698147615
2700,21,49.72437991367417
2700,22,49.7369144389969
2700,23,49.73167608898622
2700,24,50.15245744268616
2700,25,49.99030596638868
2700,26,49.5692172872836
2700,27,49.57539508312662
2700,28,49.736782426158335
2700,29,49.70137716064491
2700,30,49.698440376924445
2700,31,49.73983317212127
2700,32,49.79980597708285
2700,33,49.64367772966479
2700,34,49.793398094435375
2700,35,49.50507656709807
2700,36,49.65477043406004
2700,37,49.77203212842103
2700,38,49.52419274672959
2700,39,49.94439364096455
2700,40,49.62693784543361
2700,41,49.81254557219276
2700,42,49.66238412965932
2700,43,49.64755250216742
2700,44,49.52075220689351
2700,45,49.62564015584646
2700,46,49.48681694988194
2700,47,50.01229148240664
2700,48,49.37564731354937
2700,49,49.7263437378934
2700,50,49.492266452657034
2700,51,49.72520964614561
2700,52,49.746933998398816
2700,53,49.711640221946226
2700,54,49.8571198016492
2700,55,49.55021152818546
2700,56,49.848641072121566
2700,57,49.491294921410315
2700,58,49.012241914906404
2700,59,49.65181545059941
2700,60,49.48631421482718
2700,61,49.285706754072976
2700,62,49.082631459569264
2700,63,49.71014444955407
2700,64,49.84201041199598
2700,65,49.793355182083054
2700,66,50.01381391158279
2700,67,50.08956640592961
2700,68,49.6800995684734
2700,69,49.59796675042921
2700,70,49.43815203990609
2700,71,49.483770084700986
2700,72,49.5220915788707
2700,73,49.480164484436784
2700,74,49.77574947980154
2700,75,49.781354546827885
2700,76,49.68274818401792
2700,77,49.53926931435484
2700,78,49.75144965080342
2700,79,49.47682891871173
2700,80,49.725435509349474
2700,81,49.47188289320324
2700,82,49.78736367507723
2700,83,49.439284826517785
2700,84,49.114157689598244
2700,85,49.37167540810378
2700,86,49.48542179696269
2700,87,49.875741065390436
2700,88,49.75759439637627
2700,89,48.85764828548764
2700,90,49.63136068240831
2700,91,49.583714915379794
2700,92,49.73944303636917
2700,93,49.564007113674116
2700,94,49.45944747376955
2700,95,49.824287941458756
2700,96,49.37051642129837
2700,97,49.37752273443225
2700,98,49.48813211542088
2700,99,49.30337063204432
2800,0,41.59984774455726
2800,1,42.18310464851526
2800,2,42.686921720476676
2800,3,42.4665382053886
2800,4,42.67331319932559
2800,5,42.85008436522379
2800,6,42.95320285719749
2800,7,42.7155314822503
2800,8,42.913836279093104
2800,9,42.70063096751582
2800,10,42.796780291226746
2800,11,42.98258824945309
2800,12,42.99114175791606
2800,13,43.01414418800225
2800,14,43.058105920290835
2800,15,43.18071021348564
2800,16,42.96923353299153
2800,17,43.238642507851246
2800,18,43.129683951067214
2800,19,43.06770340291383
2800,20,42.90388864757743
2800,21,43.09424913253659
2800,22,42.83554415196486
2800,23,43.18692784847168
2800,24,43.20150663592797
2800,25,43.31019666535639
2800,26,42.99745068528324
2800,27,43.1786180479856
2800,28,43.28728287889734
2800,29,43.28247912551579
2800,30,43.34502113767885
2800,31,43.26285453805296
2800,32,43.50032564594742
2800,33,43.22632476528002
2800,34,43.6751074271158
2800,35,43.46652745118092
2800,36,43.56358503171973
2800,37,43.40102808689186
2800,38,43.032152196612415
2800,39,43.397077311162995
2800,40,43.47006389117136
2800,41,43.65826634745477
2800,42,42.9308795913905
2800,43,43.44227842218898
2800,44,43.9708855237444
2800,45,43.77333468609774
2800,46,43.804839499699874
2800,47,43.75409366350481
2800,48,43.81724459259917
2800,49,43.779063483746334
2800,50,44.10029815617925
2800,51,43.81491862168798
2800,52,43.7204653017782
2800,53,43.727219931623665
2800,54,43.660007514978794
2800,55,43.76306843071107
2800,56,44.00590491542573
2800,57,44.08475429658917
2800,58,43.97855833845623
2800,59,44.29071968458875
2800,60,43.6612502436791
2800,61,44.0489386249408
2800,62,44.15670876272902
2800,63,43.546260941128914
2800,64,43.96955260684273
2800,65,44.01482122925397
2800,66,43.812407404162045
2800,67,44.02431327362677
2800,68,43.87525396230985
2800,69,43.60246866276951
2800,70,43.245037777451216
2800,71,43.449767848725955
2800,72,43.22911244625795
2800,73,43.59535686813303
2800,74,43.78876384530187
2800,75,44.250436536938714
2800,76,43.95994851360107
2800,77,44.16725340456265
2800,78,44.14429999141945
2800,79,43.848658295353474
2800,80,43.887051692975724
2800,81,43.75695811893213
2800,82,43.70017903837294
2800,83,44.174860749370445
2800,84,44.16231613003756
2800,85,44.223894778427336
2800,86,43.98544969782736
2800,87,43.96836569098538
2800,88,44.30415363794398
2800,89,44.18128353808137
2800,90,43.8090115810807
2800,91,43.88017261531673
2800,92,44.17681225390011
2800,93,44.24494041557273
2800,94,43.74649160498516
2800,95,44.13818766818931
2800,96,43.5699590578541
2800,97,43.885570148140594
2800,98,43.64073320292307
2800,99,44.11414917857015
2900,0,42.50262050111039
2900,1,42.278537550425035
2900,2,42.12734846296546
2900,3,41.9920444456719
2900,4,42.337086129285694
2900,5,42.61744199130982
2900,6,42.122150388430015
2900,7,42.12614800588689
2900,8,42.421172080668754
2900,9,42.25082408912048
2900,10,42.12673073521312
2900,11,42.48029970995146
2900,12,41.67222212817033
2900,13,41.852401790622814
2900,14,41.82709855853965
2900,15,42.565134632190684
2900,16,42.293919724432335
2900,17,42.362456435916194
2900,18,41.97740287786176
2900,19,42.559139146471146
2900,20,42.27921903615333
2900,21,42.360270269929
2900,22,42.397447657344316
2900,23,42.428252091865815
2900,24,42.26306866533594
2900,25,42.25659136799416
2900,26,42.33330513148246
2900,27,41.99031848606814
2900,28,42.3145884588913
2900,29,42.37263793424263
2900,30,42.12448522562664
2900,31,42.343702776847095
2900,32,42.440706252528074
2900,33,42.502678690456506
2900,34,42.15956194269316
2900,35,42.118724950369256
2900,36,42.14026858424338
2900,37,41.88644464031727
2900,38,42.24781618397656
2900,39,42.33263137825299
2900,40,42.177674711943204
2900,41,42.29460858627322
2900,42,42.240769665814796
2900,43,41.72756952555352
2900,44,41.957660524764464
2900,45,41.640677945471374
2900,46,41.83046747035597
2900,47,41.7397186995806
2900,48,42.40600413564555
2900,49,42.1807675857349
2900,50,42.29395498398167
2900,51,42.16636854233215
2900,52,42.13865249543784
2900,53,42.60689116483431
2900,54,42.48625651306142
2900,55,42.173917856805836
2900,56,42.359461946041336
2900,57,42.07111486856509
2900,58,42.419820726495715
2900,59,42.058212448325015
2900,60,42.09545167954174
2900,61,41.84395948949484
2900,62,42.26052524794129
2900,63,42.32405711411749
2900,64,41.72812872293148
2900,65,41.328769206601685
2900,66,41.835455802218696
2900,67,42.01100882328134
2900,68,42.252164697231656
2900,69,42.00519386144175
2900,70,41.39785592543036
2900,71,42.03829887092203
2900,72,41.88425925301316
2900,73,42.1522578056406
2900,74,42.13607452267171
2900,75,41.73123388043315
2900,76,41.90877885353942
2900,77,41.48227579024383
2900,78,42.103226179947974
2900,79,41.64976730695508
2900,80,41.70088779185258
2900,81,41.971612459555665
2900,82,41.92617727395592
2900,83,42.18469933778338
2900,84,41.8042303871333
2900,85,41.91122352543067
2900,86,41.94310127936138
2900,87,41.805084877084916
2900,88,41.81368213234823
2900,89,41.86165965259129
2900,90,41.79762334292769
2900,91,41.87682339087954
2900,92,42.12849011248388
2900,93,42.25138881635395
2900,94,41.8512843183298
2900,95,41.65300845161569
2900,96,41.60617934975702
2900,97,41.59594106807057
2900,98,42.14468379360427
2900,99,41.84092675077927
3000,0,40.13732909964271
3000,1,40.248720840503196
3000,2,40.417561601513235
3000,3,40.63038035114806
3000,4,40.4841412816341
3000,5,40.35283745050618
3000,6,40.343104918237614
3000,7,40.327759209774456
3000,8,40.35985858914547
3000,9,40.73081180757253
3000,10,40.47137319680575
3000,11,39.97329169141295
3000,12,39.968359662970656
3000,13,40.170904796906235
3000,14,40.59456121485158
3000,15,39.90046445483429
3000,16,40.5667779581114
3000,17,40.3943090477698
3000,18,40.274412029889426
3000,19,40.56143421175229
3000,20,40.398474235086454
3000,21,41.03765931292857
3000,22,40.70991356463323
3000,23,40.671623025363374
3000,24,40.38446946883628
3000,25,40.6996982547852
3000,26,40.586594934543186
3000,27,40.57402017008668
3000,28,40.70398720016156
3000,29,40.69302092779461
3000,30,40.79553409719179
3000,31,41.001894701496646
3000,32,40.85890285438331
3000,33,40.99492394150663
3000,34,40.99411032886815
3000,35,40.72661927863445
3000,36,40.75164449049032
3000,37,40.66050726445901
3000,38,40.82325510858387
3000,39,40.55156049033388
3000,40,40.85022195418192
3000,41,40.536953262471485
3000,42,40.52286970494675
3000,43,40.43846415724092
3000,44,40.88750175418194
3000,45,40.650505016076885
3000,46,40.5265197654364
3000,47,40.640633149802454
3000,48,40.57399167729897
3000,49,40.63831857393888
3000,50,40.41741552235507
3000,51,40.67217495667925
3000,52,40.77613291388285
3000,53,41.000399497642604
3000,54,40.45650812565076
3000,55,40.59895798870576
3000,56,40.80344414025172
3000,57,40.76450776984257
3000,58,40.41183703118481
3000,59,40.84912847697029
3000,60,40.405749093158036
3000,61,40.67572071705976
3000,62,40.82341455203996
3000,63,40.90584338202748
3000,64,40.604356808442894
3000,65,40.543430893108045
3000,66,40.38389238748873
3000,67,40.65663673953789
3000,68,41.128750885232094
3000,69,40.90544276218408
3000,70,40.907565010430154
3000,71,40.85588442294569
3000,72,40.717312987779465
3000,73,40.92338583410242
3000,74,40.572313047853015
3000,75,40.71291763721956
3000,76,41.28637711921684
3000,77,40.81015055178463
3000,78,40.82140277137681
3000,79,40.79473798088955
3000,80,40.47672474486382
3000,81,40.56344813647229
3000,82,40.55677273536635
3000,83,39.992925866689966
3000,84,40.18274727086218
3000,85,39.883082742939074
3000,86,40.59831691479493
3000,87,40.45207134539602
3000,88,40.233791599443514
3000,89,40.32893833216728
3000,90,40.34181073170134
3000,91,40.410550992811466
3000,92,40.48089434128477
3000,93,40.51410135175104
3000,94,40.15487813718431
3000,95,40.66505746432057
3000,96,40.15702400310815
3000,97,40.68351433585336
3000,98,40.418379978475656
3000,99,40.047057603090806
3100,0,39.00264242902457
3100,1,39.18300569747276
3100,2,39.18637997484046
3100,3,38.95123573076254
3100,4,39.00706613002945
3100,5,38.97884934549171
3100,6,38.94018811443241
